3099,113 SISSON RD,HARWICH,MA,
3100,916 & 920 ROUTE 28,HARWICH,MA,
3101,26 POQUANTICUT AV/28 BARROWS ST/50 DAY ST,EASTON,MA,
3102,"13-15 HAMILTON ST, 552, 560-562, 570-572 SOUTH SUMMER ST",HOLYOKE,MA,
3103,196 AYER RD,HARVARD,MA,
3104,1 ROLLINS ROAD (AKA LOT 2),EASTON,MA,
3105,692 MAIN ST,WEST NEWBURY,MA,
3106,14 MANNION PL,LITTLETON,MA,
3107,20 WILLIAM ST,EASTON,MA,
3108,"26, 28, 24 MAIN ST; 13 OLIVER ST",EASTON,MA,
3109,189 BOSTON BOST RD,SUDBURY,MA,
3110,39 HIGH ST,AMESBURY,MA,
3111,16 BUTLER DR,SOMERVILLE,MA,
3112,120 GOLDSMITH ST,LITTLETON,MA,
3113,12 LONGMEADOW DR,AMHERST,MA,
3114,192 LEXINGTON ST,NEWTON,MA,
3115,147 ESSEX ST,GLOUCESTER,MA,
3116,447 CONCORD RD,BEDFORD,MA,
3117,130 NORTH ST,BEDFORD,MA,
3118,23 PINE ST,WESTON,MA,
3119,409 OLD BEDFORD RD,CONCORD,MA,
3120,335 WALDEN ST,CONCORD,MA,
3121,1273 ELM ST,CONCORD,MA,
3122,84 CHESTNUT ST,MARLBORO,MA,
3123,460 RIVER RD,ANDOVER,MA,
3124,155 KING ST,COHASSET,MA,
3125,536 LOWELL ST,LEXINGTON,MA,
3126,540 LOWELL ST,LEXINGTON,MA,
3127,16 HILLSIDE AVE,GREAT BARRINGTON,MA,
3128,10 OLMSTEAD DR,BELMONT,MA,
3129,2 OLMSTEAD DR,BELMONT,MA,
3130,4 OLMSTEAD DR,BELMONT,MA,
3131,6 OLMSTEAD DR,BELMONT,MA,
3132,8 OLMSTEAD DR,BELMONT,MA,
3133,13 DEXTER ST,NORTH ATTLEBORO,MA,
3134,119 WAREHAM ST,MARION,MA,
3135,40 HEATHER ST,BEVERLY,MA,
3136,252 HALE ST,BEVERLY,MA,
3137,249 DIVISION ST,FALL RIVER,MA,
3138,366 BANK ST,FALL RIVER,MA,
3139,381 FERRY ST,EVERETT,MA,
3140,210 COUNTY ST,FALL RIVER,MA,
3141,302 TREMONT ST,FALL RIVER,MA,
3142,42-44 TECUMSEH ST,FALL RIVER,MA,
3143,130 HIGH ST,FALL RIVER,MA,
3144,151 WHIPPLE ST,FALL RIVER,MA,
3145,122 GROVE ST,NORTHAMPTON,MA,
3146,698 TOWNSEND RD,GROTON,MA,
3147,1 CARLETON DR,MASHPEE,MA,
3148,870 HAVERHILL ST,ROWLEY,MA,
3149,100-900 MADISON PL,SHREWSBURY,MA,
3150,46 HOPE ST,MILLVILLE,MA,
3151,72-74 TURNPIKE RD,TOWNSEND,MA,
3152,49 INDEPENDENCE AVE,BRAINTREE,MA,
3153,235 POND ST,WEYMOUTH,MA,
3154,679 POND ST,WEYMOUTH,MA,
3155,255 WINTER ST,WALTHAM,MA,
3156,16TH ST,SALISBURY,MA,
3157,19 HANCOCK ST,EVERETT,MA,
3158,105 WAMPATUCK ST,PEMBROKE,MA,
3159,* DERBY BROOK WAY,HINGHAM,MA,
3160,80 BEAL ST,HINGHAM,MA,
3161,760 NASHUA RD,DRACUT,MA,
3162,325-C LAMBERTS COVE RD,TISBURY,MA,
3163,* TUCKERDALE WAY,MILLIS,MA,
3164,196 NASHUA RD,PEPPERELL,MA,
3165,131 LOWELL RD,PEPPERELL,MA,
3166,80 RIVET ST,NEW BEDFORD,MA,
3167,280 NORTH ST,NEW BEDFORD,MA,
3168,20 SOUTH AVE,NATICK,MA,
3169,76 NORWOOD ST,EVERETT,MA,
3170,243 S BROADWAY ST,LAWRENCE,MA,
3171,50 ISLAND ST,LAWRENCE,MA,
3172,"23 HAWLEY STREET, 30 & 32 GROTON ST",LAWRENCE,MA,
3173,30-50 PINE ST,GARDNER,MA,
3174,388 GRANITE ST,QUINCY,MA,
3175,6 FORT ST,QUINCY,MA,
3176,45 WINTER ST,QUINCY,MA,
3177,410 HERON POND,WAKEFIELD,MA,
3178,8 PARKER RD,WAKEFIELD,MA,
3179,82 PENNACOOK AVE,OAK BLUFFS,MA,
3180,1 GRACE AVE,BILLERICA,MA,
3181,180 HARTWELL RD,BEDFORD,MA,
3182,192 BOSTON POST RD,SUDBURY,MA,
3183,670 LINWOOD AVE,NORTHBRIDGE,MA,
3184,11-25 SUMMER ST,EVERETT,MA,
3185,16 LITTLETON DR,WESTFORD,MA,
3186,420 QUEQUECHAN ST,FALL RIVER,MA,
3187,154-168 EAGLE ST,FALL RIVER,MA,
3188,106 QUEQUECHAN ST,FALL RIVER,MA,
3189,66 MAIN ST,EVERETT,MA,
3190,189 LANDHAM RD,SUDBURY,MA,
3191,3 CHARTER RD,ACTON,MA,
3192,294 FRONT ST,MARION,MA,
3193,227 MAIN ST,FAIRHAVEN,MA,
3194,240 CRESCENT ST,WALTHAM,MA,
3195,241 CRESCENT ST,WALTHAM,MA,
3196,15-26 SACHEM WAY,ACTON,MA,
3197,* WYNDBROOK LN,TYNGSBORO,MA,
3198, 258 MASSACHUSETTS AVE,ARLINGTON,MA,
3199, 260 MASSACHUSETTS AVE,ARLINGTON,MA,
3200,252 MASSACHUSETTS AVE,ARLINGTON,MA,
3201,"252, 258-260 MASS AVE",ARLINGTON,MA,
3202,27 WASHINGTON ST,WELLESLEY,MA,
3203,120 PLEASANT ST,WATERTOWN,MA,
3204,73 WAVERLY AVE,WATERTOWN,MA,
3205,180 ADAMS ST,FAIRHAVEN,MA,
3206,30 HAVEN ST,READING,MA,
3207,1060 BELMONT ST,WATERTOWN,MA,
3208,1200 MADISON PL,SOUTHBORO,MA,
3209,134 OLD MAIN ST,YARMOUTH,MA,
3210,1-42 MCGANN TR,FAIRHAVEN,MA,
3211,100 MCGANN TR,FAIRHAVEN,MA,
3212,263 GREAT RD,ACTON,MA,
3213,17-27 HIGH ST,NEEDHAM,MA,
3214,319 ARLINGTON ST,WATERTOWN,MA,
3215,817 ROUTE 27,YARMOUTH,MA,
3216,275 MAIN ST,FAIRHAVEN,MA,
3217,115 ROUTE 28/29 BAXTER AVE,YARMOUTH,MA,
3218,144 BROAD ST,LYNN,MA,
3219,10 BURLINGTON AVE,WILMINGTON,MA,
3220,32-42 ASH ST,FAIRHAVEN,MA,
3221,40 LOCKE ST,HAVERHILL,MA,
3222,14 GRANITE ST,HAVERHILL,MA,
3223,83 SHANK PAINTER RD,PROVINCETOWN,MA,
3224,90 SHANK PAINTER RD,PROVINCETOWN,MA,
3225,81 WINTER ST,HAVERHILL,MA,
3226,12 PARK ST,PEABODY,MA,
3227,1 WOODVIEW WAY,HOPKINTON,MA,
3228,44 BURNAP RD,HOLLISTON,MA,
3229,150 KING RAIL DR,LYNNFIELD,MA,
3230,143 PLYMOUTH ST,BRIDGEWATER,MA,
3231,223-225 CAMBRIDGE ST,WINCHESTER,MA,
3232,300 AMITY LAUREL ST,FALL RIVER,MA,
3233,6 ALDRICH PL,BRIDGEWATER,MA,
3234,439 MERRILL LN,DRACUT,MA,
3235,261-267 LITTLETON RD,CHELMSFORD,MA,
3236,1197 ROBESON ST,FALL RIVER,MA,
3237,15 GREAT RD,LITTLETON,MA,
3238,OFF RANDOLPH ST,CANTON,MA,
3239,11 & 15 ROOSEVELT CR,EASTON,MA,
3240,244 WASHINGTON ST,EASTON,MA,
3241,165 WINTER ST,HAVERHILL,MA,
3242,374 RANTOUL ST,BEVERLY,MA,
3243,375 RANTOUL ST,BEVERLY,MA,
3244,60 PLEASANT ST,BEVERLY,MA,
3245,MILL & GRANT STREETS,BEVERLY,MA,
3246,51 HILLSIDE MANOR,FALL RIVER,MA,
3247,257 ROUTE 6A,ORLEANS,MA,
3248,345 ELM ST,BRIDGEWATER,MA,
3249,37 SOUTH ST,BRIDGEWATER,MA,
3250,30 CHURCH ST,BRIDGEWATER,MA,
3251,OFF WEST ACTON RD & BOXBORO RD,STOW,MA,
3252,1 UPLAND WOODS CR,NORWOOD,MA,
3253,1323 BROADWAY,SOMERVILLE,MA,
3254,75 CROSS ST,SOMERVILLE,MA,
3255,5 MEMORIAL RD,SOMERVILLE,MA,
3256,51 LAKE ST,WALTHAM,MA,
3257,894 GREENDALE AVE,NEEDHAM,MA,
3258,906 GREENDALE AVE,NEEDHAM,MA,
3259,* TAFT DR,BELLINGHAM,MA,
3260,1257 ELM ST,CONCORD,MA,
3261,1685 PLEASANT ST,FALL RIVER,MA,
3262,5 B ST,CHELMSFORD,MA,
3263,227 STEVENS ST,FALL RIVER,MA,
3264,30 MILL ST,ARLINGTON,MA,
3265,322 EAST CENTER ST,WEST BRIDGEWATER,MA,
3266,100 LINCOLN BLVD,ABINGTON,MA,
3267,1021 WASHINGTON ST,NORWOOD,MA,
3268,274 EAST MAIN ST,NORTON,MA,
3269,"6 WYONMA DRIVE, AUBURN, MA 01501",AUBURN,MA,
3270,70 STAGECOACH RD,BARNSTABLE,MA,
3271,79 RANTOUL ST,BEVERLY,MA,
3272,173 CARLISLE RD,WESTFORD,MA,
3273,9 MANAHAN ST,CHELMSFORD,MA,
3274,276 MILL RD,CHELMSFORD,MA,
3275,34 WHIPPLE ST,FALL RIVER,MA,
3276,520-602 BROADWAY ST,LAWRENCE,MA,
3277,* HASTINGS WAY,WAYLAND,MA,
3278,137 BOSTON POST RD,WAYLAND,MA,
3279,39 ANDREW AVE,WAYLAND,MA,
3280,89 STONEBRIDGE RD,WAYLAND,MA,
3281,2100 SOUTH MAIN ST,FALL RIVER,MA,
3282,256 N MAIN ST,ANDOVER,MA,
3283,54 NORTH ROCLIFFE ST,FALL RIVER,MA,
3284,101 HARMONY HILL DR,BOURNE,MA,
3285,1220 MAIN ST,HINGHAM,MA,
3286,1222 MAIN ST,HINGHAM,MA,
3287,1177 LOCUST ST,FALL RIVER,MA,
3288,1-22 SALLY'S WAY,TRURO,MA,
3289,121 CONFIER HILL DR,DANVERS,MA,
3290,121 CONIFER HILL DR,DANVERS,MA,
3291,70 BURLEY ST,WENHAM,MA,
3292,36 CENTRAL AVE,MILTON,MA,
3293,33 EAST MAIN ST,MIDDLEBORO,MA,
3294,170 WILLIAMS ST,FALL RIVER,MA,
3295,151 PEIRCE ST,MIDDLEBORO,MA,
3296,24 ALLEN ST,NEW BEDFORD,MA,
3297,194 RIVERSIDE AVE,NEW BEDFORD,MA,
3298,280 SALEM ST,MALDEN,MA,
3299,116 CEDAR ST,MALDEN,MA,
3300,49 MAIN ST,AYER,MA,
3301,351 CHARLES ST,FALL RIVER,MA,
3302,213 HAMMOND POND PKWY,BROOKLINE,MA,
3303,20 ENGLEWOOD AVE,BROOKLINE,MA,
3304,109 SEWALL AVE,BROOKLINE,MA,
3305,55 CODMAN HILL RD,BOXBORO,MA,
3306,57 CODMAN HILL RD,BOXBORO,MA,
3307,59 CODMAN HILL RD,BOXBORO,MA,
3308,61 CODMAN HILL RD,BOXBORO,MA,
3309,1000 STONE PL,MELROSE,MA,
3310,354 UPHAM ST,MELROSE,MA,
3311,46-48 SCHOOL ST,NORTHAMPTON,MA,
3312,6 POST OFFICE SQ,ACTON,MA,
3313,16 BERRY ST,NORTH ANDOVER,MA,
3314,* CRANBERRY KNOLL ST,PLYMPTON,MA,
3315,153 MARBLEHEAD ST,NORTH READING,MA,
3316,260 GROVE ST,PAXTON,MA,
3317,55 SPRING ST,PITTSFIELD,MA,
3318,48 VERNON ST,WORCESTER,MA,
3319,68 SPRING ST,MANSFIELD,MA,
3320,214 RUMFORD AVE,MANSFIELD,MA,
3321,105-107 ELM ST,WESTFIELD,MA,
3322,168-174 ELM ST,WESTFIELD,MA,
3323,118 ELM ST,WESTFIELD,MA,
3324,330 ELM ST,WESTFIELD,MA,
3325,1863 PLEASANT ST,FALL RIVER,MA,
3326,33 MONTGOMERY ST,WESTFIELD,MA,
3327,20 NEPTUNE LN,YARMOUTH,MA,
3328,65 WASHINGTON ST,WELLESLEY,MA,
3329,149 BELMONT ST,WORCESTER,MA,
3330,5 BENEFIT ST,WORCESTER,MA,
3331,767-771 MAIN ST,WORCESTER,MA,
3332,33 QUEQUECHAN ST,FALL RIVER,MA,
3333,300-302 PLEASANT ST,WORCESTER,MA,
3334,674 MAIN ST,WORCESTER,MA,
3335,1-7 PIEDMONT ST,WORCESTER,MA,
3336,9 MAY ST,WORCESTER,MA,
3337,146 GRAND ST,WORCESTER,MA,
3338,"39, 45, 48 WATER ST",WORCESTER,MA,
3339,21 SALISBURY ST,WORCESTER,MA,
3340,94 MORTON ST,ANDOVER,MA,
3341,57 BATES/ORSWELL STREETS,FALL RIVER,MA,
3342,"13, 15, 17, 19 LAGRANGE ST",WORCESTER,MA,
3343,651-659 MAIN ST,WORCESTER,MA,
3344,200 SHREWSBURY ST,WEST BOYLSTON,MA,
3345,85 OLYMPIA DR,AMHERST,MA,
3346,41 WELCOME ST,HAVERHILL,MA,
3347,13 RAMSDELL WAY,LYNNFIELD,MA,
3348,34 MITCHELL DR,FALL RIVER,MA,
3349,9 ORCHARD ST,HAVERHILL,MA,
3350,130 FORESTADALE RD/OFF ROUTE 30,SANDWICH,MA,
3351,* CORN MILL WAY,ROCKLAND,MA,
3352,* NORTHFIELD DR,ROCKLAND,MA,
3353,533 MARKET ST,ROCKLAND,MA,
3354,9 CORBETT ST,FALL RIVER,MA,
3355,135 LAFAYETTE STREET UNIT,SALEM,MA,
3356,14 AUDOBON RD,WAKEFIELD,MA,
3357,415 LOWELL ST,WAKEFIELD,MA,
3358,95 UNIVERSITY AVE,WESTWOOD,MA,
3359,LUMBER ST,HOPKINTON,MA,
3360,130 CABOT ST,BEVERLY,MA,
3361,229 HIGHLAND AVE,FALL RIVER,MA,
3362,28 GOODHUE ST,SALEM,MA,
3363,70 BEHARRELL ST,CONCORD,MA,
3364,28 WEBSTER ST,NEEDHAM,MA,
3365,100 WOODVIEW WAY,WATERTOWN,MA,
3366,270 PLEASANT ST,WATERTOWN,MA,
3367,21 BATES ST,FALL RIVER,MA,
3368,20 CEDAR ST,AMESBURY,MA,
3369,1330 WEST CENTRAL ST,FRANKLIN,MA,
3370,1330-1342 WEST CENTRAL ST,FRANKLIN,MA,
3371,1332 WEST CENTRAL ST,FRANKLIN,MA,
3372,1334 WEST CENTRAL ST,FRANKLIN,MA,
3373,1336 WEST CENTRAL ST,FRANKLIN,MA,
3374,1338 WEST CENTRAL ST,FRANKLIN,MA,
3375,1340 WEST CENTRAL ST,FRANKLIN,MA,
3376,1342 WEST CENTRAL ST,FRANKLIN,MA,
3377,13 FAIRVIEW,LEXINGTON,MA,
3378,* MORNINGSIDE DR,MEDWAY,MA,
3379,30 TAYLOR DR,READING,MA,
3380,39 TAYLOR DR,READING,MA,
3381,54 LOOMIS ST,BEDFORD,MA,
3382,585 OAK GROVE AVE/BULLOCK,FALL RIVER,MA,
3383,129 GUILD ST,NORWOOD,MA,
3384,36 MULLER RD,BURLINGTON,MA,
3385,480-482 STANLEY ST,FALL RIVER,MA,
3386,19 RACE POINT RD,PROVINCETOWN,MA,
3387,10 MERRIMAC WAY,TYNGSBORO,MA,
3388,11 MERRIMAC WAY,TYNGSBORO,MA,
3389,12 MERRIMAC WAY,TYNGSBORO,MA,
3390,13 MERRIMAC WAY,TYNGSBORO,MA,
3391,14 MERRIMAC WAY,TYNGSBORO,MA,
3392,15 MERRIMAC WAY,TYNGSBORO,MA,
3393,16 MERRIMAC WAY,TYNGSBORO,MA,
3394,17 MERRIMAC WAY,TYNGSBORO,MA,
3395,18 MERRIMAC WAY,TYNGSBORO,MA,
3396,19 MERRIMAC WAY,TYNGSBORO,MA,
3397,20 MERRIMAC WAY,TYNGSBORO,MA,
3398,21 MERRIMAC WAY,TYNGSBORO,MA,
3399,22 MERRIMAC WAY,TYNGSBORO,MA,
3400,23 MERRIMAC WAY,TYNGSBORO,MA,
3401,24 MERRIMAC WAY,TYNGSBORO,MA,
3402,25 MERRIMAC WAY,TYNGSBORO,MA,
3403,26 MERRIMAC WAY,TYNGSBORO,MA,
3404,27 MERRIMAC WAY,TYNGSBORO,MA,
3405,65 TYNG RD,TYNGSBORO,MA,
3406,26 ALDEN ST,PROVINCETOWN,MA,
3407,86 DUMMER ST,BROOKLINE,MA,
3408, 53 BEALS ST,BROOKLINE,MA,
3409, 55 BEALS ST,BROOKLINE,MA,
3410, 57 BEALS ST,BROOKLINE,MA,
3411,51 BEALS ST,BROOKLINE,MA,
3412,51-57 BEALS ST,BROOKLINE,MA,
3413,45 MARION ST,BROOKLINE,MA,
3414,2-8 OLMSTED RD,BROOKLINE,MA,
3415,295 WEBSTER ST,HANOVER,MA,
3416,116-120 TECUMSEH;132-136 BLACKSTONE ST,FALL RIVER,MA,
3417,102 HARMONY HILL DR,BOURNE,MA,
3418,122 MADISON ST,FALL RIVER,MA,
3419,11 NEWBURY ST,BILLERICA,MA,
3420,90 RANGEWAY RD,BILLERICA,MA,
3421,53 BALDWIN RD,BILLERICA,MA,
3422,275 2ND AVE,NEEDHAM,MA,
3423,175-177 NORTH MAIN ST,FALL RIVER,MA,
3424,47-55 GERRISH AVE,CHELSEA,MA,
3425,692 GREENDALE AVE,NEEDHAM,MA,
3426,744 GREENDALE AVE,NEEDHAM,MA,
3427,2 WASHINGTON ST,MELROSE,MA,
3428,20 WESTMINSTER AVE,ARLINGTON,MA,
3429,5 EAGLEBROOK BLVD,WRENTHAM,MA,
3430,319 LINCOLN ST,HINGHAM,MA,
3431,3 BEACON ST,HAVERHILL,MA,
3432,21 CROWNINSHIELD RD,BROOKLINE,MA,
3433,36 RIVER ST,WALTHAM,MA,
3434,111 & 115 MIDDLESEX RD,TYNGSBORO,MA,
3435,416 CAMBRDIGE ST,WINCHESTER,MA,
3436,"480, 490 TECUMSEH ST",FALL RIVER,MA,
3437,10 FISHER ST,FOXBORO,MA,
3438,22 GERRISH AVE,CHELSEA,MA,
3439,113 SPENCER AVE,CHELSEA,MA,
3440,215 SPENCER AVE,CHELSEA,MA,
3441,69 WILLOW ST,HAMILTON,MA,
3442,1111 FORT HILL ST,HINGHAM,MA,
3443,ONE ACORN PARK DR,BELMONT,MA,
3444,1012 PLEASANT ST,BRIDGEWATER,MA,
3445,* ANACKI LN,BRIDGEWATER,MA,
3446, 181 HIGHLAND ST,CHELSEA,MA,
3447, 27 GERRISH AVE,CHELSEA,MA,
3448,"21 & 27 GERRISH AVENUE, 181 HIGHLAND STREET, MARLBORO ST",CHELSEA,MA,
3449,21GERRISH AVE,CHELSEA,MA,
3450,2000 BAY ST,FALL RIVER,MA,
3451,526 BOSTON POST RD,SUDBURY,MA,
3452,ONE DR,MEDFIELD,MA,
3453,15 COTTAGE ST,EASTHAMPTON,MA,
3454,71 PARSONS ST,EASTHAMPTON,MA,
3455,1ST CLARE RD,MEDFORD,MA,
3456,75 STATION LANDING,MEDFORD,MA,
3457,215 HARVARD ST,MEDFORD,MA,
3458,111 BORDEN ST/181 SOUTH MAIN ST,FALL RIVER,MA,
3459,34 BRAINARD RD,MEDFORD,MA,
3460,297 MAIN ST,MEDFORD,MA,
3461,3780 MYSTIC VALLEY PKWY,MEDFORD,MA,
3462,24 HIGH ST,MEDFORD,MA,
3463,30 HIGH ST,MEDFORD,MA,
3464,119 BEAL ST,HINGHAM,MA,
3465,138 BEAL ST,HINGHAM,MA,
3466,310-318 TURNPIKE ST,EASTON,MA,
3467,50 WOODVIEW,ANDOVER,MA,
3468,"181, 193 E MAIN ST; 77 PECKHAM",FALL RIVER,MA,
3469,8 TRESCOTT ST,TAUNTON,MA,
3470,360 ANDOVER ST,DANVERS,MA,
3471,1800+1820 HIGHLAND AVE,FALL RIVER,MA,
3472,206-214 BEDFORD COMMONS,BRIDGEWATER,MA,
3473,248 HIGH ST,ACTON,MA,
3474,580 WASHINGTON STREET & 53 GROVE ST,WELLESLEY,MA,
3475,133 WEST UNION ST,ASHLAND,MA,
